date,tickets
1774-03-01,436
1774-03-02,1528
1774-03-04,830
1774-03-05,1738
1774-03-06,1574
1774-03-07,1682
1774-03-08,662
1774-03-09,1300
1774-03-11,1166
1774-03-12,1752
1774-03-13,1708
1774-03-14,1632
1774-03-15,568
1774-03-16,1104
1774-03-17,826
1774-03-18,1466
1774-03-19,1828
1774-04-11,1832
1774-04-12,1468
1774-04-13,1324
1774-04-14,676
1774-04-15,772
1774-04-16,1436
1774-04-17,763
1774-04-18,1820
1774-04-19,1034
1774-04-20,1774
1774-04-21,1252
1774-04-22,900
1774-04-23,1810
1774-04-24,1046
1774-04-25,1190
1774-04-26,772
1774-04-27,1568
1774-04-28,902
1774-04-29,686
1774-04-30,802
1774-06-15,1196
1774-06-16,702
1774-06-17,488
1774-06-18,1442
1774-06-19,1452
1774-06-20,1336
1774-06-21,662
1774-06-22,1742
1774-06-23,596
1774-06-24,1390
1774-06-25,1644
1774-06-26,488
1774-06-27,1184
1774-06-28,562
1774-06-29,1770
1774-06-30,1092
1774-07-01,276
1774-07-02,1740
1774-07-03,1024
1774-07-04,1416
1774-07-05,404
1774-07-06,1486
1774-07-07,954
1774-07-08,360
1774-07-09,1470
1774-07-10,1428
1774-07-11,1378
1774-07-12,370
1774-07-13,1404
1774-07-14,1182
1774-07-15,886
1774-07-16,1212
1774-07-17,1026
1774-07-18,1434
1774-07-19,396
1774-07-20,1198
1774-07-21,1324
1774-07-22,280
1774-07-23,1128
1774-07-24,1436
1774-07-25,1090
1774-07-28,988
1774-07-29,380
1774-07-30,1174
1774-07-31,1460
1774-08-01,1480
1774-08-03,1146
1774-08-04,544
1774-08-05,700
1774-08-06,1078
1774-08-07,462
1774-08-08,920
1774-08-10,1742
1774-08-11,500
1774-08-12,504
1774-08-13,1706
1774-08-14,558
1774-08-16,728
1774-08-17,1442
1774-08-18,388
1774-08-19,648
1774-08-20,1520
1774-08-21,584
1774-08-22,1300
1774-08-24,1574
1774-08-25,808
1774-08-26,892
1774-08-27,1586
1774-08-28,1478
1774-08-29,1624
1774-08-31,1520
1774-09-01,400
1774-09-02,428
1774-09-03,1338
1774-09-04,680
1774-09-05,1132
1774-09-06,298
1774-09-09,584
1774-09-10,1430
1774-09-11,1300
1774-09-12,1584
1774-09-14,1680
1774-09-15,1014
1774-09-16,714
1774-09-17,1684
1774-09-18,1270
1774-09-19,1182
1774-09-21,1552
1774-09-22,1142
1774-09-23,488
1774-09-24,1836
1774-09-25,1048
1774-09-26,1706
1774-09-28,1558
1774-09-29,1824
1774-09-30,824
1774-10-01,2058
1774-10-02,1644
1774-10-03,1378
1774-10-05,1594
1774-10-06,802
1774-10-07,716
1774-10-08,1784
1774-10-09,1396
1774-10-10,1504
1774-10-12,1194
1774-10-13,1628
1774-10-14,616
1774-10-15,1598
1774-10-16,1568
1774-10-17,1514
1774-10-19,1362
1774-10-20,1152
1774-10-21,514
1774-10-22,1496
1774-10-23,1718
1774-10-24,1530
1774-10-26,1148
1774-10-27,1594
1774-10-28,1476
1774-10-29,1080
1774-10-30,1682
1774-10-31,1176
1774-11-02,1324
1774-11-03,1874
1774-11-04,932
1774-11-05,1210
1774-11-06,1780
1774-11-07,1178
1774-11-08,758
1774-11-09,1150
1774-11-10,1710
1774-11-11,1498
1774-11-12,1058
1774-11-13,1590
1774-11-14,1500
1774-11-16,1816
1774-11-17,1138
1774-11-18,686
1774-11-19,1764
1774-11-20,1506
1774-11-21,1660
1774-11-22,464
1774-11-23,1802
1774-11-24,1034
1774-11-25,428
1774-11-26,1682
1774-11-27,1332
1774-11-28,1660
1774-11-29,442
1774-11-30,1934
1774-12-01,1136
1774-12-02,618
1774-12-03,1802
1774-12-04,1584
1774-12-05,1818
1774-12-06,904
1774-12-07,1684
1774-12-09,800
1774-12-10,1842
1774-12-11,1496
1774-12-12,1892
1774-12-13,700
1774-12-14,1858
1774-12-15,748
1774-12-16,1212
1774-12-17,1848
1774-12-18,1562
1774-12-19,1770
1774-12-20,512
1774-12-21,1868
1774-12-22,854
1774-12-23,1766
1774-12-26,1890
1774-12-27,1642
1774-12-28,1770
1774-12-29,910
1774-12-30,738
1774-12-31,1488
1775-01-01,1438
1775-01-02,1656
1775-01-03,1514
1775-01-04,1576
1775-01-05,556
1775-01-06,1678
1775-01-07,1776
1775-01-08,1656
1775-01-09,1726
1775-01-10,454
1775-01-11,1788
1775-01-12,676
1775-01-13,1074
1775-01-14,1838
1775-01-15,1462
1775-01-16,1852
1775-01-18,1496
1775-01-19,696
1775-01-20,1130
1775-01-21,1850
1775-01-22,1390
1775-01-23,1438
1775-01-24,450
1775-01-25,1092
1775-01-26,1014
1775-01-27,1098
1775-01-28,1464
1775-01-29,1554
1775-01-30,1438
1775-01-31,488
1775-02-01,1544
1775-02-03,1042
1775-02-04,1704
1775-02-05,1490
1775-02-06,1330
1775-02-08,1626
1775-02-09,484
1775-02-10,940
1775-02-11,1786
1775-02-12,1778
1775-02-13,1464
1775-02-14,472
1775-02-15,1410
1775-02-16,822
1775-02-17,944
1775-02-18,1588
1775-02-19,872
1775-02-20,1524
1775-02-22,1410
1775-02-23,2052
1775-02-24,1908
1775-02-25,829
1775-02-26,1770
1775-02-27,1348
1775-02-28,1804
1775-03-01,1538
1775-03-02,668
1775-03-03,944
1775-03-04,1776
1775-03-05,1770
1775-03-06,1182
1775-03-08,1838
1775-03-09,584
1775-03-10,960
1775-03-11,1780
1775-03-12,1784
1775-03-13,1756
1775-03-14,696
1775-03-15,1624
1775-03-16,648
1775-03-17,1134
1775-03-18,1742
1775-03-19,1726
1775-03-20,1710
1775-03-22,1682
1775-03-23,1432
1775-03-24,1428
1775-03-26,1794
1775-03-27,1512
1775-03-28,600
1775-03-29,1834
1775-03-30,1050
1775-03-31,884
1775-04-01,1742
1775-04-24,1662
1775-04-25,654
1775-04-26,1152
1775-04-27,530
1775-04-28,616
1775-04-29,1378
1775-04-30,1638
1775-05-01,1676
1775-05-04,662
1775-05-05,352
1775-05-06,1412
1775-05-07,1646
1775-05-08,1222
1775-05-09,992
1775-05-11,1644
1775-05-12,652
1775-05-13,1728
1775-05-14,774
1775-05-15,1736
1775-05-16,442
1775-05-17,1764
1775-05-18,832
1775-05-19,924
1775-05-20,1698
1775-05-21,1268
1775-05-22,1458
1775-05-23,510
1775-05-24,1522
1775-05-26,946
1775-05-27,1748
1775-05-28,958
1775-05-29,1786
1775-05-30,334
1775-05-31,1850
1775-06-01,1158
1775-06-02,556
1775-06-03,1754
1775-06-05,1022
1775-06-06,604
1775-06-07,1454
1775-06-08,556
1775-06-09,474
1775-06-10,1320
1775-06-11,1466
1775-06-12,1384
1775-06-13,456
1775-06-14,812
1775-06-16,566
1775-06-17,1566
1775-06-18,1262
1775-06-19,1606
1775-06-20,368
1775-06-21,1156
1775-06-22,1166
1775-06-23,328
1775-06-24,1694
1775-06-25,978
1775-06-26,1714
1775-06-27,598
1775-06-28,1762
1775-06-29,1554
1775-06-30,602
1775-07-01,1700
1775-07-02,1542
1775-07-03,1558
1775-07-05,1410
1775-07-06,656
1775-07-07,1282
1775-07-08,1512
1775-07-09,1480
1775-07-10,1126
1775-07-12,1532
1775-07-13,432
1775-07-14,574
1775-07-15,1706
1775-07-16,898
1775-07-17,1436
1775-07-19,1140
1775-07-20,520
1775-07-21,310
1775-07-22,1640
1775-07-23,616
1775-07-24,680
1775-07-25,1062
1775-07-26,1772
1775-07-27,292
1775-07-28,412
1775-07-29,1456
1775-07-30,650
1775-07-31,758
1775-08-02,1190
1775-08-03,502
1775-08-04,480
1775-08-05,1228
1775-08-06,520
1775-08-07,1416
1775-08-09,1622
1775-08-10,1346
1775-08-11,864
1775-08-12,1578
1775-08-13,1218
1775-08-14,1598
1775-08-16,1574
1775-08-17,236
1775-08-18,406
1775-08-19,1326
1775-08-20,586
1775-08-21,804
1775-08-23,592
1775-08-24,642
1775-08-27,1244
1775-08-28,1540
1775-08-30,1736
1775-08-31,1252
1775-09-01,692
1775-09-02,1214
1775-09-03,1482
1775-09-04,1242
1775-09-05,296
1775-09-06,1170
1775-09-07,1420
1775-09-09,1400
1775-09-10,746
1775-09-11,1644
1775-09-13,1514
1775-09-14,1380
1775-09-15,610
1775-09-16,1738
1775-09-17,1780
1775-09-18,1552
1775-09-20,1722
1775-09-21,1066
1775-09-22,480
1775-09-23,1710
1775-09-24,904
1775-09-25,1086
1775-09-27,1664
1775-09-28,804
1775-09-29,662
1775-09-30,1444
1775-10-01,642
1775-10-02,1526
1775-10-03,1796
1775-10-04,1406
1775-10-05,1468
1775-10-06,1010
1775-10-07,1630
1775-10-08,1494
1775-10-09,1770
1775-10-10,790
1775-10-11,1334
1775-10-12,806
1775-10-14,1554
1775-10-15,1474
1775-10-16,902
1775-10-17,686
1775-10-18,940
1775-10-19,900
1775-10-20,712
1775-10-21,1666
1775-10-22,1498
1775-10-23,1666
1775-10-24,664
1775-10-25,1574
1775-10-26,978
1775-10-27,750
1775-10-28,1608
1775-10-29,1438
1775-10-30,1706
1775-10-31,770
1775-11-02,1832
1775-11-03,1264
1775-11-04,1084
1775-11-05,1838
1775-11-06,994
1775-11-07,494
1775-11-08,1750
1775-11-09,806
1775-11-10,544
1775-11-11,1740
1775-11-12,1418
1775-11-13,1716
1775-11-14,974
1775-11-15,1720
1775-11-16,900
1775-11-17,470
1775-11-18,1642
1775-11-19,1540
1775-11-20,1712
1775-11-22,1730
1775-11-24,668
1775-11-25,1646
1775-11-26,1260
1775-11-27,1022
1775-11-28,690
1775-11-29,1190
1775-11-30,1752
1775-12-01,656
1775-12-02,1686
1775-12-03,1562
1775-12-04,1406
1775-12-05,600
1775-12-06,1606
1775-12-07,582
1775-12-09,1698
1775-12-10,1188
1775-12-11,1662
1775-12-12,376
1775-12-13,1546
1775-12-15,660
1775-12-16,1688
1775-12-17,1492
1775-12-18,1546
1775-12-20,1560
1775-12-21,1426
1775-12-22,1612
1775-12-23,1702
1775-12-26,1722
1775-12-27,1784
1775-12-28,1652
1775-12-30,1372
1775-12-31,1624
1776-01-01,1724
1776-01-02,572
1776-01-03,1604
1776-01-04,920
1776-01-05,914
1776-01-06,1718
1776-01-07,1544
1776-01-08,1654
1776-01-09,642
1776-01-10,1634
1776-01-11,494
1776-01-12,618
1776-01-13,1696
1776-01-14,1334
1776-01-15,1520
1776-01-16,654
1776-01-17,1412
1776-01-18,712
1776-01-19,594
1776-01-20,1732
1776-01-21,1772
1776-01-22,1452
1776-01-23,746
1776-01-24,1776
1776-01-25,360
1776-01-26,480
1776-01-27,1774
1776-01-28,1488
1776-01-29,534
1776-01-31,1466
1776-02-01,576
1776-02-03,1748
1776-02-04,1520
1776-02-05,1538
1776-02-06,428
1776-02-07,1474
1776-02-08,438
1776-02-09,776
1776-02-10,1892
1776-02-11,1586
1776-02-12,1280
1776-02-13,386
1776-02-14,1502
1776-02-15,1818
1776-02-16,1314
1776-02-17,1786
1776-02-18,1692
1776-02-19,1800
1776-02-20,1848
1776-02-21,1504
1776-02-22,1030
1776-02-23,1032
1776-02-24,1832
1776-02-25,1602
1776-02-26,1696
1776-02-28,1432
1776-02-29,1074
1776-03-01,704
1776-03-02,1794
1776-03-03,1710
1776-03-04,1628
1776-03-05,708
1776-03-06,1724
1776-03-07,802
1776-03-08,894
1776-03-09,1382
1776-03-10,1760
1776-03-11,1418
1776-03-13,1622
1776-03-14,644
1776-03-15,1100
1776-03-16,1662
1776-03-18,1384
1776-03-20,1448
1776-03-21,1006
1776-03-22,1056
1776-03-23,1742
1776-04-15,1762
1776-04-16,662
1776-04-17,1668
1776-04-18,970
1776-04-19,588
1776-04-20,1824
1776-04-22,1198
1776-04-23,1018
1776-04-24,1432
1776-04-25,526
1776-04-26,902
1776-04-27,1802
1776-04-29,1758
1776-04-30,1096
1776-05-02,1080
1776-05-03,1116
1776-05-04,1728
1776-05-06,1756
1776-05-07,1050
1776-05-08,1726
1776-05-09,820
1776-05-10,1106
1776-05-11,1640
1776-05-13,1702
1776-05-14,822
1776-05-15,1680
1776-05-17,754
1776-05-18,1776
1776-05-19,1262
1776-05-20,1410
1776-05-21,786
1776-05-22,1480
1776-05-23,1522
1776-05-24,852
1776-05-25,1706
1776-05-27,1728
1776-05-28,908
1776-05-29,1294
1776-05-30,1422
1776-05-31,624
1776-06-01,1660
1776-06-02,900
1776-06-03,934
1776-06-04,654
1776-06-05,1024
1776-06-07,1072
1776-06-08,1608
1776-06-09,1422
1776-06-10,1506
1776-06-11,892
1776-06-12,1646
1776-06-13,1110
1776-06-14,490
1776-06-15,1744
1776-06-16,1372
1776-06-17,1446
1776-06-18,708
1776-06-19,1852
1776-06-20,586
1776-06-21,416
1776-06-22,1298
1776-06-23,1158
1776-06-24,936
1776-06-25,648
1776-06-26,1548
1776-06-27,552
1776-06-28,768
1776-06-29,1856
1776-06-30,1400
1776-07-01,1302
1776-07-02,588
1776-07-03,1690
1776-07-04,236
1776-07-05,500
1776-07-06,1860
1776-07-07,1204
1776-07-08,1560
1776-07-10,1182
1776-07-11,344
1776-07-12,616
1776-07-13,1754
1776-07-14,884
1776-07-15,890
1776-07-17,1162
1776-07-18,704
1776-07-19,520
1776-07-20,1536
1776-07-21,524
1776-07-22,1450
1776-07-24,804
1776-07-25,628
1776-07-26,348
1776-07-27,906
1776-07-28,616
1776-07-29,1594
1776-07-31,1002
1776-08-01,586
1776-08-02,446
1776-08-03,1146
1776-08-04,418
1776-08-05,1114
1776-08-07,1568
1776-08-08,846
1776-08-09,820
1776-08-10,1696
1776-08-11,1154
1776-08-12,1314
1776-08-14,1704
1776-08-16,1532
1776-08-17,1212
1776-08-18,1368
1776-08-19,1840
1776-08-20,440
1776-08-21,910
1776-08-22,558
1776-08-23,1108
1776-08-24,1634
1776-08-25,1694
1776-08-26,1102
1776-08-27,502
1776-08-28,726
1776-08-29,1130
1776-08-30,1010
1776-08-31,1568
1776-09-01,756
1776-09-02,1150
1776-09-03,586
1776-09-04,1016
1776-09-05,1086
1776-09-06,940
1776-09-07,916
1776-09-09,1024
1776-09-10,674
1776-09-11,1166
1776-09-12,1442
1776-09-13,936
1776-09-14,1754
1776-09-15,1530
1776-09-16,1742
1776-09-17,736
1776-09-18,1672
1776-09-19,1360
1776-09-20,522
1776-09-21,1834
1776-09-22,1540
1776-09-23,1432
1776-09-24,1078
1776-09-25,1662
1776-09-26,1216
1776-09-27,788
1776-09-28,1454
1776-09-29,1718
1776-09-30,1828
1776-10-01,644
1776-10-02,1492
1776-10-03,1572
1776-10-04,750
1776-10-05,1484
1776-10-06,1622
1776-10-07,1770
1776-10-08,902
1776-10-09,1580
1776-10-10,794
1776-10-11,646
1776-10-12,1358
1776-10-13,1230
1776-10-14,980
1776-10-15,610
1776-10-16,1590
1776-10-17,880
1776-10-18,910
1776-10-19,1438
1776-10-20,1338
1776-10-21,1438
1776-10-22,508
1776-10-23,1756
1776-10-24,718
1776-10-25,444
1776-10-26,1556
1776-10-27,1126
1776-10-28,1624
1776-10-29,532
1776-10-30,1156
1776-10-31,492
1776-11-02,1608
1776-11-03,1032
1776-11-04,1340
1776-11-05,568
1776-11-06,1410
1776-11-07,716
1776-11-08,684
1776-11-09,1636
1776-11-10,1456
1776-11-11,1802
1776-11-12,776
1776-11-13,1442
1776-11-14,1198
1776-11-15,1108
1776-11-16,1648
1776-11-17,1728
1776-11-18,1774
1776-11-19,916
1776-11-20,1592
1776-11-21,1102
1776-11-22,1122
1776-11-23,1650
1776-11-24,1740
1776-11-25,1616
1776-11-26,726
1776-11-27,1448
1776-11-28,1176
1776-11-29,1084
1776-11-30,1856
1776-12-01,1542
1776-12-02,1564
1776-12-03,844
1776-12-04,1844
1776-12-05,648
1776-12-06,1214
1776-12-07,1752
1776-12-08,1556
1776-12-10,1164
1776-12-11,1614
1776-12-12,654
1776-12-13,790
1776-12-14,1570
1776-12-15,1780
1776-12-16,1324
1776-12-17,1786
1776-12-18,1116
1776-12-19,614
1776-12-20,932
1776-12-21,1706
1776-12-22,1782
1776-12-23,1150
1776-12-26,1592
1776-12-27,1848
1776-12-28,1546
1776-12-29,1750
1776-12-30,1282
1776-12-31,544
1777-01-01,1588
1777-01-02,1688
1777-01-03,1552
1777-01-04,920
1777-01-05,1810
1777-01-06,1506
1777-01-07,672
1777-01-08,1240
1777-01-10,920
1777-01-11,1672
1777-01-12,1462
1777-01-13,1052
1777-01-14,710
1777-01-15,1186
1777-01-16,1002
1777-01-17,1302
1777-01-18,1798
1777-01-19,1454
1777-01-20,1824
1777-01-21,806
1777-01-22,1722
1777-01-23,504
1777-01-24,1218
1777-01-25,1762
1777-01-26,1514
1777-01-27,1708
1777-01-28,778
1777-01-29,1842
1777-01-30,596
1777-01-31,1274
1777-02-01,1716
1777-02-03,1736
1777-02-04,582
1777-02-05,1752
1777-02-06,1110
1777-02-07,954
1777-02-08,1770
1777-02-09,1752
1777-02-10,1782
1777-02-11,1848
1777-02-12,1628
1777-02-13,828
1777-02-14,1734
1777-02-15,1742
1777-02-16,1854
1777-02-17,1834
1777-02-18,706
1777-02-19,1558
1777-02-20,484
1777-02-21,1760
1777-02-22,1552
1777-02-23,1846
1777-02-24,1898
1777-02-25,674
1777-02-26,1730
1777-02-27,936
1777-02-28,0
1777-03-01,1554
1777-03-02,1790
1777-03-03,1454
1777-03-04,470
1777-03-05,1616
1777-03-06,951
1777-03-07,1570
1777-03-08,1492
1777-03-09,1196
1777-03-10,1418
1777-03-11,1520
1777-03-12,1396
1777-03-13,774
1777-03-14,1446
1777-03-15,1780
1777-04-08,1428
1777-04-09,1846
1777-04-10,510
1777-04-11,496
1777-04-12,1816
1777-04-13,1116
1777-04-14,1870
1777-04-15,872
1777-04-16,1580
1777-04-17,590
1777-04-18,736
1777-04-19,1700
1777-04-20,1488
1777-04-21,1804
1777-04-22,612
1777-04-23,1864
1777-04-24,878
1777-04-25,714
1777-04-26,1798
1777-04-27,1164
1777-04-28,1750
1777-04-29,538
1777-04-30,1744
1777-05-01,1788
1777-05-02,852
1777-05-03,1718
1777-05-04,1654
1777-05-05,1368
1777-05-06,830
1777-05-07,1738
1777-05-09,1558
1777-05-10,1660
1777-05-11,786
1777-05-12,1698
1777-05-13,568
1777-05-14,1592
1777-05-15,774
1777-05-16,784
1777-05-17,1822
1777-05-19,1560
1777-05-20,1792
1777-05-21,1830
1777-05-22,1244
1777-05-23,1220
1777-05-24,1754
1777-05-25,1558
1777-05-26,1332
1777-05-27,636
1777-05-28,1826
1777-05-30,1296
1777-05-31,1300
1777-06-01,576
1777-06-02,930
1777-06-03,454
1777-06-04,1176
1777-06-05,998
1777-06-06,554
1777-06-07,1060
1777-06-08,740
1777-06-09,1430
1777-06-10,714
1777-06-11,1568
1777-06-12,1470
1777-06-13,794
1777-06-14,1674
1777-06-15,1534
1777-06-16,1660
1777-06-17,658
1777-06-18,1456
1777-06-19,1602
1777-06-20,1070
1777-06-21,1468
1777-06-22,1804
1777-06-23,1298
1777-06-24,1774
1777-06-25,1080
1777-06-26,1586
1777-06-27,982
1777-06-28,1110
1777-06-29,1582
1777-06-30,1422
1777-07-01,968
1777-07-02,1226
1777-07-03,946
1777-07-04,1134
1777-07-05,1656
1777-07-06,1620
1777-07-07,1658
1777-07-08,1122
1777-07-09,1716
1777-07-10,834
1777-07-11,800
1777-07-12,1682
1777-07-13,704
1777-07-14,1294
1777-07-15,436
1777-07-16,1750
1777-07-17,290
1777-07-18,412
1777-07-19,1146
1777-07-20,1322
1777-07-21,1838
1777-07-22,528
1777-07-23,1476
1777-07-24,680
1777-07-25,1644
1777-07-26,1830
1777-07-27,1222
1777-07-28,1244
1777-07-29,754
1777-07-30,1438
1777-07-31,1762
1777-08-01,1202
1777-08-02,1664
1777-08-03,634
1777-08-04,1868
1777-08-05,758
1777-08-06,504
1777-08-07,1570
1777-08-08,412
1777-08-09,1836
1777-08-10,728
1777-08-11,622
1777-08-12,610
1777-08-13,1474
1777-08-14,470
1777-08-16,1712
1777-08-17,1726
1777-08-18,1682
1777-08-19,598
1777-08-20,1522
1777-08-21,504
1777-08-22,478
1777-08-23,1688
1777-08-24,1796
1777-08-25,1474
1777-08-26,402
1777-08-27,884
1777-08-28,1178
1777-08-29,700
1777-08-30,1724
1777-08-31,1716
1777-09-01,1756
1777-09-02,600
1777-09-03,1864
1777-09-04,1732
1777-09-05,656
1777-09-06,1528
1777-09-07,1420
1777-09-09,466
1777-09-10,1610
1777-09-11,1024
1777-09-12,592
1777-09-13,1444
1777-09-14,1484
1777-09-15,1678
1777-09-16,864
1777-09-17,1278
1777-09-18,1778
1777-09-19,704
1777-09-20,1766
1777-09-21,1334
1777-09-22,1620
1777-09-23,826
1777-09-24,1614
1777-09-25,1560
1777-09-26,600
1777-09-27,1654
1777-09-28,1572
1777-09-29,1518
1777-09-30,1102
1777-10-01,1684
1777-10-02,1534
1777-10-03,644
1777-10-04,1832
1777-10-05,1716
1777-10-06,1522
1777-10-07,822
1777-10-08,1846
1777-10-09,1122
1777-10-10,600
1777-10-11,998
1777-10-12,1198
1777-10-13,1200
1777-10-14,618
1777-10-15,1018
1777-10-16,634
1777-10-17,740
1777-10-18,1676
1777-10-19,1458
1777-10-20,1268
1777-10-21,670
1777-10-22,1500
1777-10-23,1010
1777-10-24,902
1777-10-25,1604
1777-10-26,1600
1777-10-27,736
1777-10-28,1592
1777-10-29,918
1777-10-30,778
1777-10-31,1526
1777-11-02,1722
1777-11-03,1522
1777-11-04,1376
1777-11-05,1184
1777-11-07,1108
1777-11-08,1248
1777-11-09,1612
1777-11-10,860
1777-11-11,1594
1777-11-12,1536
1777-11-13,900
1777-11-14,996
1777-11-15,1508
1777-11-16,1550
1777-11-17,1520
1777-11-18,564
1777-11-19,1464
1777-11-21,944
1777-11-22,1334
1777-11-23,1596
1777-11-24,1576
1777-11-25,988
1777-11-26,1568
1777-11-27,754
1777-11-28,1124
1777-11-29,1794
1777-11-30,1452
1777-12-01,1546
1777-12-02,720
1777-12-03,1860
1777-12-04,978
1777-12-05,1194
1777-12-06,1698
1777-12-07,1498
1777-12-09,934
1777-12-10,1240
1777-12-11,1594
1777-12-12,1008
1777-12-13,1646
1777-12-14,1480
1777-12-15,1754
1777-12-16,646
1777-12-17,1770
1777-12-18,840
1777-12-19,902
1777-12-20,1798
1777-12-21,1526
1777-12-22,1624
1777-12-23,590
1777-12-26,1736
1777-12-27,1774
1777-12-28,899
1777-12-29,1500
1777-12-30,524
1777-12-31,1196
1778-01-01,1446
1778-01-02,612
1778-01-03,1848
1778-01-04,1704
1778-01-05,1390
1778-01-06,879
1778-01-07,1328
1778-01-08,584
1778-01-09,718
1778-01-10,1584
1778-01-11,1540
1778-01-12,1606
1778-01-13,702
1778-01-14,1728
1778-01-15,838
1778-01-16,1256
1778-01-17,1772
1778-01-18,1528
1778-01-19,1862
1778-01-20,838
1778-01-21,1716
1778-01-22,830
1778-01-23,2604
1778-01-24,1790
1778-01-25,1876
1778-01-26,1362
1778-01-27,1272
1778-01-28,1498
1778-01-29,684
1778-01-30,830
1778-01-31,1722
1778-02-01,890
1778-02-03,1044
1778-02-04,1514
1778-02-05,562
1778-02-06,1184
1778-02-07,1568
1778-02-08,1640
1778-02-09,1470
1778-02-11,1654
1778-02-12,764
1778-02-13,1160
1778-02-14,1494
1778-02-15,1648
1778-02-16,0
1778-02-17,640
1778-02-18,1554
1778-02-19,800
1778-02-20,1402
1778-02-21,1684
1778-02-22,1674
1778-02-23,1390
1778-02-24,718
1778-02-25,1466
1778-02-26,1388
1778-02-27,1236
1778-02-28,1602
1778-03-01,903
1778-03-02,1794
1778-03-03,1814
1778-03-04,1882
1778-03-05,816
1778-03-06,1510
1778-03-07,1034
1778-03-08,1722
1778-03-09,880
1778-03-10,1090
1778-03-11,728
1778-03-12,1246
1778-03-13,1068
1778-03-14,1610
1778-03-15,903
1778-03-16,2028
1778-03-18,1766
1778-03-19,820
1778-03-20,1428
1778-03-21,1774
1778-03-22,1778
1778-03-23,1694
1778-03-24,1138
1778-03-26,1160
1778-03-27,1276
1778-03-28,1836
1778-03-29,1832
1778-03-30,1738
1778-03-31,936
1778-04-01,1536
1778-04-02,622
1778-04-03,1060
1778-04-04,864
1778-04-27,1750
1778-04-28,600
1778-04-29,1324
1778-04-30,648
1778-05-01,1032
1778-05-02,1718
1778-05-03,978
1778-05-04,1530
1778-05-05,676
1778-05-06,1190
1778-05-07,970
1778-05-08,1104
1778-05-09,1822
1778-05-10,868
1778-05-11,1822
1778-05-12,1056
1778-05-13,1712
1778-05-14,554
1778-05-15,1180
1778-05-16,1710
1778-05-17,2930
1778-05-18,1872
1778-05-19,642
1778-05-20,1762
1778-05-21,490
1778-05-22,834
1778-05-23,1802
1778-05-24,1178
1778-05-25,1558
1778-05-26,588
1778-05-27,1818
1778-05-29,1102
1778-05-30,1742
1778-05-31,986
1778-06-01,746
1778-06-02,428
1778-06-03,1534
1778-06-04,632
1778-06-05,746
1778-06-06,1648
1778-06-08,1664
1778-06-09,1574
1778-06-10,1470
1778-06-11,348
1778-06-12,446
1778-06-13,1760
1778-06-14,1094
1778-06-15,1780
1778-06-16,458
1778-06-17,1750
1778-06-19,1618
1778-06-20,1666
1778-06-21,1660
1778-06-22,1436
1778-06-23,278
1778-06-24,1124
1778-06-25,1648
1778-06-26,600
1778-06-27,1334
1778-06-28,1362
1778-06-29,1784
1778-06-30,496
1778-07-01,1490
1778-07-02,830
1778-07-03,582
1778-07-04,1144
1778-07-05,714
1778-07-06,860
1778-07-07,884
1778-07-08,1672
1778-07-09,808
1778-07-10,728
1778-07-11,1672
1778-07-12,628
1778-07-13,1086
1778-07-14,312
1778-07-15,788
1778-07-16,418
1778-07-17,496
1778-07-18,1184
1778-07-19,472
1778-07-20,1102
1778-07-21,1096
1778-07-22,1188
1778-07-23,456
1778-07-24,1104
1778-07-25,1218
1778-07-26,1482
1778-07-27,1096
1778-07-28,462
1778-07-29,1068
1778-07-30,1002
1778-07-31,882
1778-08-01,1252
1778-08-02,752
1778-08-03,666
1778-08-04,380
1778-08-05,852
1778-08-06,398
1778-08-07,502
1778-08-08,942
1778-08-09,602
1778-08-10,1450
1778-08-11,380
1778-08-12,1332
1778-08-13,412
1778-08-14,606
1778-08-16,1354
1778-08-17,1804
1778-08-18,654
1778-08-19,1414
1778-08-20,686
1778-08-21,414
1778-08-22,1090
1778-08-23,656
1778-08-24,1510
1778-08-25,678
1778-08-26,1402
1778-08-27,690
1778-08-28,668
1778-08-29,1642
1778-08-30,542
1778-08-31,1720
1778-09-01,696
1778-09-02,1758
1778-09-03,1484
1778-09-04,836
1778-09-05,1556
1778-09-06,1558
1778-09-07,1660
1778-09-09,1758
1778-09-10,426
1778-09-11,1002
1778-09-12,1472
1778-09-13,1650
1778-09-14,1506
1778-09-15,760
1778-09-16,1380
1778-09-17,1204
1778-09-18,680
1778-09-19,1646
1778-09-20,1188
1778-09-21,1482
1778-09-22,712
1778-09-23,1390
1778-09-24,900
1778-09-25,1534
1778-09-26,1342
1778-09-27,1712
1778-09-28,1752
1778-09-29,856
1778-09-30,1242
1778-10-01,764
1778-10-02,1070
1778-10-03,1652
1778-10-04,1538
1778-10-05,1788
1778-10-06,1076
1778-10-07,1640
1778-10-08,1568
